Target UniProt ID,Ligand ID,Label
Q99705,drug29777,1
P08908,drug37939,1
O08556,drug70189,0
O43614,drug14117,1
P43140,drug44390,0
Q8TDV5,drug13796,1
P08482,drug12592,0
P49190,drug51382,0
P43116,drug64776,0
Q6XKD3,drug34641,0
P25090,drug71733,1
P32240,drug29492,0
Q9BXC0,drug66983,0
P28221,drug67809,1
Q99500,drug15579,1
P34972,drug44132,1
P49190,drug2497,0
P70263,drug44892,0
P21462,drug57427,0
Q15077,drug13549,0
P43220,drug43952,1
P30872,drug23905,1
O95665,drug37455,0
Q15761,drug42486,1
P30968,drug26962,1
Q9H461,drug2244,0
P35368,drug3945,0
P35372,drug63785,1
P49651,drug2458,0
P25021,drug46385,0
P21453,drug37251,1
Q9R0Q2,drug48577,0
Q9JHG3,drug69470,0
P21453,drug19034,1
P14416,drug53134,1
Q60613,drug38515,0
P41594,drug72219,1
P11229,drug12270,1
P28221,drug44405,1
O60883,drug39305,0
P24530,drug15537,0
O88536,drug35011,0
Q99835,drug48618,1
Q9HBX9,drug71566,1
Q9NQS5,drug69092,1
Q9NYV8,drug20945,0
P08908,drug53472,1
Q96RJ0,drug68145,1
Q13324,drug12637,1
P41180,drug39130,1
Q15761,drug65231,1
Q9HBX9,drug64458,1
P70579,drug44973,0
Q9NQS5,drug62245,1
Q14831,drug36011,0
O43193,drug12955,0
P51681,drug57086,1
P37288,drug67142,1
O43613,drug53437,1
P47900,drug54534,1
P48546,drug33959,0
P28222,drug15890,1
Q96LB1,drug9994,0
P13945,drug14333,1
P08173,drug62198,1
P34972,drug71300,1
Q9HBX9,drug31241,1
P25961,drug51393,0
P41968,drug21524,0
P35372,drug12305,0
P34972,drug28487,1
P49683,drug52064,1
P41143,drug7637,1
P32244,drug39492,0
O43613,drug44032,1
P41146,drug12261,0
Q01776,drug36481,0
Q16602,drug39013,1
P30989,drug72284,1
Q8CIQ6,drug27019,0
P14416,drug43719,1
P41594,drug18178,1
P21453,drug29032,1
Q99500,drug33482,1
Q04573,drug18244,0
Q3UVX5,drug31798,0
Q9Y5N1,drug66980,1
Q80SS6,drug24021,0
P51681,drug70777,0
Q9NS67,drug5126,0
Q63371,drug61712,0
P11229,drug49099,1
Q9HBX9,drug13051,1
Q99500,drug11426,1
Q9H228,drug8808,1
Q9HBX9,drug33719,1
P49019,drug34210,0
P41143,drug52277,1
P34972,drug71443,1
O35659,drug63188,0
P32245,drug10621,1
P41597,drug5039,1
Q9HBX9,drug52106,1
P29274,drug18682,1
P46095,drug42556,1
P11229,drug67577,1
P30939,drug37568,1
P35372,drug3666,0
O15552,drug67723,0
P11229,drug42749,1
P41143,drug38087,0
Q8TDV5,drug6259,1
P41594,drug29068,1
Q8TDU6,drug61734,1
Q8VCK6,drug48739,0
Q62053,drug23644,0
O43613,drug69110,0
P28222,drug37920,1
P34969,drug50736,0
Q924U1,drug54291,0
Q8TDS7,drug450,0
P41231,drug67799,1
P20309,drug13708,1
Q63384,drug65407,0
P35372,drug56419,1
P59535,drug15580,0
Q63371,drug42581,0
P55085,drug25314,0
P59533,drug61926,0
Q9HBX9,drug22262,1
Q9GZN0,drug18524,1
P14416,drug15655,1
P48145,drug4202,0
P21728,drug8478,1
Q9NYW1,drug26982,0
Q8TDV5,drug5012,1
P29274,drug20608,1
P50052,drug36964,0
Q14833,drug47125,0
P46663,drug16485,0
P48145,drug14363,1
P28222,drug35861,0
Q9BZJ6,drug67519,1
O15552,drug26243,1
P41143,drug23633,0
P21453,drug69993,1
Q99705,drug61962,1
P59536,drug38080,0
P30968,drug47240,0
P14842,drug41600,0
O43614,drug72257,1
P30987,drug12454,0
Q96P65,drug44421,0
P21730,drug13873,0
Q9HBX9,drug13675,1
Q9HBX9,drug2001,1
P30731,drug2211,0
P35414,drug71099,1
P22888,drug13168,1
P29275,drug69868,1
P43117,drug9885,0
P35377,drug29259,0
Q9NYW2,drug21253,1
Q9BXC1,drug70642,0
P51686,drug56531,0
P49019,drug14927,0
P21453,drug28892,1
P30994,drug38501,0
Q13255,drug48292,1
O43614,drug7442,0
P46663,drug23723,0
Q7TN41,drug60363,0
O43613,drug52707,1
P29274,drug42928,1
P07550,drug18409,1
P13945,drug70925,0
Q92633,drug59551,1
P41595,drug54213,1
P08173,drug34198,0
P25116,drug67302,1
P28647,drug35030,0
Q9HBX9,drug36486,1
P08588,drug52541,1
P32215,drug45786,0
Q15761,drug8822,0
Q80SS6,drug5570,0
Q923Y7,drug67131,0
Q8TDU6,drug58867,1
Q86Y34,drug33545,0
O35659,drug21325,0
Q96RI0,drug32498,1
P43115,drug34966,1
P48546,drug14885,0
P35348,drug62280,1
Q9Y2T6,drug12751,1
P28336,drug35332,0
P30542,drug11570,1
P47746,drug40609,0
Q9HBX9,drug63476,1
P21728,drug24282,1
Q9UBS5,drug63847,1
Q9NSD7,drug56191,0
P28223,drug22950,1
P49682,drug51071,1
P37288,drug67405,1
P25929,drug17139,0
Q9JKM5,drug12119,0
O43613,drug29697,1
P46095,drug38094,0
P32247,drug940,1
P30875,drug53173,0
O88854,drug44060,0
Q4KLH9,drug25136,0
P41968,drug27276,0
P11229,drug35340,1
P21462,drug679,1
Q8TDV5,drug46589,1
P32247,drug41334,1
Q14833,drug27151,1
P08482,drug63395,0
P70536,drug69770,0
P32239,drug21977,1
Q99705,drug16744,1
Q9HBX9,drug17836,1
P11229,drug52675,1
P07550,drug43432,1
P0DMS8,drug30743,0
O43614,drug72335,1
P41595,drug59494,1
P29274,drug62144,1
Q8TDV5,drug63146,1
P97288,drug29252,0
Q96RJ0,drug29069,1
Q9NYW5,drug21339,0
P41143,drug8955,1
P31423,drug72100,0
P28335,drug42080,1
O43613,drug5242,1
Q91ZY2,drug7437,0
Q9GZQ6,drug25458,0
P32249,drug9407,0
P28335,drug6389,1
P25090,drug28799,1
P43220,drug2651,1
Q92847,drug18132,1
P41597,drug44903,1
P29275,drug71464,0
P13945,drug31251,1
P35462,drug32215,1
P43252,drug63858,0
P12657,drug1617,0
Q14833,drug50436,0
P46095,drug15069,1
Q9HBX9,drug70164,1
O95977,drug70180,1
Q14832,drug37279,1
P11229,drug21761,1
P35372,drug56926,1
Q96G91,drug70299,0
P32238,drug19627,0
Q9HBX9,drug16821,1
P43140,drug1129,0
Q9GZN0,drug11241,1
Q96RJ0,drug33541,1
P35367,drug62090,1
P46663,drug68919,1
P30542,drug10395,1
P13945,drug44041,0
Q16602,drug24475,1
P41145,drug20868,0
P30560,drug31373,0
Q9Y5Y4,drug64560,1
Q8BZP8,drug28235,0
P35372,drug22068,1
P30968,drug31628,1
P32244,drug26390,0
P08483,drug11208,0
P14842,drug35557,0
O95977,drug40238,1
O95136,drug38859,1
P50052,drug1753,0
P35353,drug33958,0
P41146,drug55270,1
Q99677,drug23637,0
Q9R261,drug58644,0
P41143,drug17181,1
P59540,drug31223,0
P34972,drug37341,1
Q9NQS5,drug9826,0
P35349,drug52729,0
P49651,drug71451,0
Q92847,drug63829,1
P43252,drug27405,0
Q13258,drug71634,1
P32301,drug7622,0
Q9HBX9,drug49447,1
P51685,drug17590,0
P14842,drug32526,0
P47871,drug21394,1
Q92633,drug54152,0
P21918,drug6552,0
Q91ZY2,drug40228,0
Q6R6I7,drug23641,0
Q8TDV5,drug38957,1
P59536,drug4983,0
Q03431,drug52376,0
P34972,drug4347,1
O43613,drug17316,1
Q96LB2,drug20191,0
O14842,drug19854,1
P51677,drug27352,1
P59537,drug71160,0
O14842,drug56535,0
P51681,drug36522,1
Q9BZJ6,drug66500,0
Q9HBX9,drug65237,1
P43253,drug52352,0
Q9Y2T6,drug70669,0
Q9NQS5,drug71950,0
Q13639,drug27990,1
P47901,drug33068,0
P41968,drug8514,1
Q8CIQ6,drug67930,0
P0C0L6,drug8499,0
Q96LB1,drug40385,0
O75388,drug5991,0
Q96LB1,drug3431,0
P51679,drug57758,0
P28223,drug30722,1
Q76EI6,drug38022,0
P25100,drug68543,0
P41594,drug47189,1
Q9H3N8,drug58495,0
Q9HBX9,drug12595,1
O60883,drug26591,0
Q9Y5N1,drug51713,1
Q8TDS7,drug11189,0
P08908,drug72385,0
O15552,drug67948,1
P35353,drug66160,0
Q969F8,drug6916,0
Q9R1K6,drug26965,0
P08908,drug3890,1
O35881,drug50000,0
P70658,drug53941,0
Q13255,drug14557,1
O60755,drug7164,1
P29275,drug48970,1
Q9NYW6,drug43703,0
Q9HBX9,drug66252,1
Q01718,drug60486,0
P32245,drug55545,1
Q96LB2,drug16415,1
P34998,drug18364,0
P34972,drug15963,1
Q9H244,drug55206,0
P30940,drug69006,0
P21730,drug14290,0
P34998,drug7225,0
P30556,drug28972,1
P13945,drug28222,1
P32244,drug24501,0
P29276,drug39669,0
Q9R1K6,drug28457,0
Q9HBX9,drug20826,1
P49682,drug34016,1
O88854,drug62206,0
P61793,drug67392,0
P42866,drug58736,0
P59533,drug14712,0
Q9Y5N1,drug68743,1
Q9Y2T6,drug8541,1
Q8C131,drug9446,0
P51686,drug58959,1
Q61125,drug33679,0
Q8TCW9,drug27023,1
Q13324,drug14562,0
O35881,drug50544,0
Q96LB2,drug39276,1
P08173,drug11390,0
Q13324,drug71718,0
Q15722,drug69097,1
Q14832,drug61962,0
Q80SS6,drug34505,0
P48546,drug32647,0
Q8BZP8,drug17737,0
O43613,drug2948,1
O00398,drug65039,0
P41146,drug25225,1
Q7Z601,drug31546,0
Q8CIQ6,drug39028,0
P35372,drug30703,0
O15354,drug70961,0
Q9HBX9,drug57648,1
O15552,drug36762,0
Q9H3N8,drug18297,1
P25929,drug15980,0
Q9Y5X5,drug55301,0
P12657,drug32813,0
P21730,drug12637,0
Q9H3N8,drug19147,0
P59539,drug37282,0
Q13258,drug7194,1
O43613,drug11502,1
P97583,drug26619,0
P47871,drug10016,1
O43614,drug39452,1
Q923Y9,drug48171,0
Q9NYV7,drug14223,0
P41595,drug61518,1
P30543,drug47875,0
P47866,drug64219,0
Q92847,drug20462,1
P47866,drug15928,0
Q8TDU6,drug9914,1
P08908,drug42922,1
P48145,drug5833,1
Q9H461,drug34333,0
P43119,drug62145,0
O43613,drug23188,1
Q13255,drug14252,1
P07550,drug46943,1
P20309,drug29137,1
P56481,drug1277,0
P37288,drug57149,1
P14416,drug24858,1
O08556,drug68525,0
Q9HBX9,drug55092,1
P34972,drug15418,1
Q02284,drug31831,0
P32245,drug55443,1
O00574,drug64524,0
Q92633,drug2108,0
P43220,drug63495,1
Q62928,drug26530,0
P49683,drug10889,0
P21918,drug32663,0
Q13255,drug34773,1
Q96LA9,drug35832,1
P25116,drug41681,1
P56718,drug10416,0
O60353,drug39221,0
P43114,drug39547,0
P07550,drug48492,1
Q99500,drug64145,1
P51679,drug64351,1
Q9HB89,drug25484,0
Q9H461,drug31627,0
P25116,drug41010,1
P28565,drug52013,0
P32246,drug69566,1
P41143,drug12659,1
P13945,drug345,1
P25962,drug60935,0
P30557,drug59436,1
P37288,drug34851,0
P20309,drug70086,0
P31391,drug63193,0
P0DMS8,drug67806,1
P51679,drug23393,1
Q99705,drug38221,1
Q9BXC1,drug56268,0
P30988,drug67976,1
P25090,drug26316,1
Q13639,drug36212,0
P13945,drug41826,1
P32247,drug61777,1
P34978,drug49048,0
P49146,drug7457,1
Q9UPC5,drug50829,0
P30559,drug4585,1
Q9GZN0,drug51543,1
P34972,drug14271,1
Q14833,drug66746,1
P49238,drug60500,0
Q9NYW2,drug19392,0
Q96G91,drug53044,0
P46663,drug70463,1
O75084,drug40297,0
Q9Y5N1,drug53,1
P41595,drug26113,1
Q76EI6,drug24217,0
Q13255,drug18155,1
P29275,drug6531,1
P52500,drug64342,0
Q9R261,drug38938,0
Q8TDV5,drug14491,1
P41968,drug54446,1
P32244,drug3965,0
P30556,drug5589,1
Q5T6X5,drug62639,0
O14843,drug56126,0
Q9Y2T6,drug23728,1
P30872,drug44862,0
P34972,drug48243,1
P32240,drug41733,0
P28564,drug66754,0
P43219,drug61016,0
P30966,drug13255,0
P07550,drug10883,1
Q99500,drug47505,1
P25090,drug24271,1
P20272,drug18887,0
O60755,drug69126,1
Q9Z0W0,drug47456,0
P21452,drug68953,0
O95977,drug28882,1
P41231,drug40540,1
P35462,drug12898,1
P28646,drug29974,0
P29276,drug65511,0
Q9HBX9,drug36436,1
P25090,drug34047,1
P43115,drug40632,0
Q99500,drug31296,1
Q14833,drug9941,1
P13945,drug33780,1
O14842,drug45810,1
P41231,drug69164,0
P25106,drug23481,0
P41594,drug32194,1
P35462,drug69076,1
Q15743,drug11317,0
Q14833,drug4531,1
P35372,drug6993,1
Q96RJ0,drug105,1
P31421,drug26842,0
Q5QD15,drug64289,0
Q9QYN8,drug15479,0
O08725,drug48433,0
P24530,drug41096,0
Q9HBX9,drug64950,1
P56719,drug30291,0
O14842,drug23624,1
P20309,drug41477,1
P30557,drug6632,0
Q9NS67,drug25747,0
P43116,drug25891,0
P51677,drug50267,0
Q9UKP6,drug43868,1
P30518,drug17923,1
P08912,drug61079,1
O60755,drug32730,1
Q8BLG2,drug51744,0
P32247,drug66699,0
P08172,drug71044,1
P25090,drug58315,1
Q9HBX9,drug29366,1
Q9BPV8,drug12435,0
P59536,drug21265,0
P25102,drug15429,0
Q8VCK6,drug10196,0
Q9NYV7,drug45595,0
P16610,drug1379,0
Q96P68,drug38928,0
P28223,drug38817,0
P21453,drug37040,0
O14842,drug38268,1
P29275,drug57224,1
P34972,drug34811,1
P25099,drug71260,0
Q80Z39,drug53046,0
O14842,drug65223,1
P43116,drug60926,1
P41180,drug45963,1
P25929,drug53393,1
Q8K4Z6,drug65305,0
Q9HBX9,drug50719,1
Q924U1,drug26991,0
P35367,drug60271,1
O08725,drug18793,0
P32245,drug22833,0
P14416,drug68543,1
P49683,drug34317,0
P07550,drug9139,1
P35462,drug2917,1
P58406,drug57004,0
P46095,drug14082,1
P41145,drug46855,1
O43603,drug35662,0
Q9GZQ4,drug46688,1
P30559,drug33797,0
P43219,drug68213,0
Q14832,drug4161,1
Q99500,drug68102,0
Q9HBX9,drug50665,1
P30937,drug21799,0
Q9UBS5,drug10305,0
P34972,drug43695,1
P41597,drug34280,1
Q6IYF9,drug36773,0
Q92633,drug29143,1
P29275,drug26401,1
P41180,drug8758,1
Q92847,drug33412,1
Q9BZJ6,drug24601,0
P30560,drug1958,0
P25961,drug45314,0
P43119,drug11514,0
P30989,drug38358,1
P33032,drug41994,0
Q99500,drug63006,1
Q9Y2T6,drug33486,0
P13945,drug34583,1
Q13639,drug53801,1
P41968,drug25830,1
P25102,drug31871,0
Q96RI0,drug13721,1
P41145,drug37436,1
O08790,drug30310,0
P35375,drug17130,0
Q9R261,drug21589,0
P08172,drug15394,1
P35348,drug9061,1
P43252,drug53412,0
Q63371,drug28172,0
P35353,drug15701,0
Q00788,drug9174,0
P30989,drug29374,1
P28223,drug30075,1
Q8NFJ6,drug12348,0
P14600,drug45980,0
P30731,drug22210,0
P51582,drug13279,0
P25116,drug15906,1
P49682,drug5336,1
Q6IYF9,drug26184,0
P21453,drug39217,0
P30559,drug51918,1
Q99500,drug50261,1
P33766,drug70326,0
Q6YNI2,drug38859,1
Q8TDU6,drug65439,0
Q9Y271,drug59643,0
P29274,drug15636,0
P41597,drug38853,0
Q15391,drug53828,1
P46095,drug42862,1
P25090,drug39655,1
P41594,drug31000,1
Q9Y5Y4,drug71488,1
Q9Y5Y4,drug55993,1
P30542,drug64431,1
Q60614,drug59229,0
Q9HBX9,drug70340,0
P28221,drug29524,0
P56718,drug69054,0
Q9Y5N1,drug17198,1
P46093,drug9609,0
P21555,drug22753,0
P30543,drug53893,1
P51681,drug31830,1
Q91ZY2,drug3283,0
Q99705,drug71103,1
P47871,drug26408,1
P21453,drug46652,1
Q13255,drug33733,1
P43220,drug35491,1
P51681,drug17215,1
Q9QYN8,drug68348,0
Q14330,drug46308,0
O14842,drug7980,1
Q7TQN8,drug43623,0
P49190,drug33057,0
Q99P50,drug50297,0
P46089,drug44893,0
P30731,drug11495,0
P34972,drug58500,1
P08172,drug45891,1
O43613,drug67365,1
Q16602,drug14982,0
P30559,drug66517,1
P41968,drug59581,0
P41597,drug27498,1
P25103,drug17910,0
P51582,drug6133,0
Q60613,drug15584,0
Q6IYF9,drug50485,0
Q13639,drug4106,1
Q99500,drug37362,0
P48145,drug8587,1
P41595,drug21488,1
P25025,drug19050,0
O43613,drug49029,1
P47871,drug34908,1
Q9Y2T6,drug3082,1
Q9NSD7,drug553,1
Q923Y8,drug28862,0
P08172,drug46000,1
P55085,drug56220,1
Q9HBX9,drug5514,1
O43614,drug33577,1
P61793,drug62718,0
Q8TDS7,drug25587,0
P52500,drug41349,0
Q80SS6,drug20290,0
P08173,drug57575,1
P46095,drug16886,1
Q8TDV5,drug1620,1
P08588,drug21291,1
Q14833,drug46388,1
Q9Y5Y4,drug17684,1
P41968,drug62468,1
P0DMS8,drug39862,1
P41145,drug23065,1
Q8BMC0,drug57471,0
P08908,drug18508,1
Q9Z0L1,drug31574,0
O43614,drug6753,1
Q969F8,drug56003,1
Q9EP66,drug29083,0
P47866,drug26461,0
P35372,drug26524,1
P30542,drug26008,1
Q9Y2T5,drug27752,0
Q9R0Q2,drug42337,0
Q6YNI2,drug4199,0
P25021,drug25845,1
P30988,drug2076,1
P32245,drug21881,1
P35414,drug44127,1
P41597,drug65601,1
Q13255,drug21493,1
Q9EP66,drug67748,0
P10980,drug34,0
P43253,drug23760,0
P29274,drug35972,1
P41145,drug49217,1
Q9HBX9,drug15237,1
P33766,drug42333,0
P07550,drug24877,1
P28335,drug43414,1
Q8VIH9,drug61894,0
Q9NQS5,drug28446,1
P0DMS8,drug70712,1
P30518,drug45410,0
Q9Y5Y4,drug42211,0
P41180,drug58163,0
P19020,drug57140,1
O43613,drug70197,1
Q96P68,drug41810,0
P48442,drug10202,0
P25102,drug50137,0
P19327,drug31600,0
P51685,drug3615,0
P41145,drug53947,0
Q99788,drug69275,0
P18090,drug8876,0
Q9ESG6,drug60927,0
O43614,drug6105,1
P30543,drug34837,0
Q8TDU6,drug67466,1
P41594,drug36628,1
P41594,drug68241,1
P30875,drug35000,0
P11229,drug56806,1
Q6R6I6,drug52163,0
P41594,drug64630,1
P41597,drug28032,1
P34972,drug56815,1
Q99705,drug11901,1
P55085,drug17511,1
P15823,drug8489,0
Q99705,drug48842,1
P30939,drug7611,0
P14416,drug62553,1
P0C0L6,drug4633,0
Q9BZJ6,drug59274,0
P18089,drug26485,0
P08172,drug41034,1
P35377,drug55008,0
P34972,drug44848,1
Q9HBX9,drug65752,1
P35367,drug25689,1
O08530,drug2638,0
Q9Y5Y4,drug65274,0
P08172,drug30521,1
Q9JHG3,drug45037,0
Q9NQS5,drug22622,1
Q9NPC1,drug33194,0
P07550,drug35052,1
P41594,drug62430,1
P41145,drug22679,1
P51680,drug47646,0
O43614,drug62130,1
Q91ZY2,drug66295,0
Q8TDV5,drug55686,1
O95977,drug63124,1
P43116,drug40207,1
Q9JHG3,drug58945,0
P32249,drug62486,1
P49286,drug795,0
P41146,drug29413,1
P31424,drug56698,0
P08908,drug2972,1
P70263,drug24060,0
Q9NQS5,drug26272,1
P46093,drug56929,0
P21728,drug66006,0
Q9Y5N1,drug45614,1
Q14330,drug71950,0
Q9Y2T5,drug54187,0
Q15743,drug32967,0
Q9HBX9,drug57029,1
P56719,drug24022,0
P51683,drug729,0
P21453,drug28116,1
P35348,drug28816,1
P41594,drug19780,1
P49682,drug27654,1
Q923Y7,drug3439,0
P31423,drug1826,0
P25100,drug32095,1
P08908,drug62154,1
Q33BM1,drug29139,0
P35372,drug36336,1
P47752,drug70693,0
Q99835,drug72220,0
P41145,drug3241,1
Q9Z2J6,drug68453,0
P14416,drug46280,1
O88536,drug41836,0
P08908,drug49525,1
Q00788,drug71770,0
P43119,drug55519,1
Q969F8,drug22249,1
P32240,drug56337,0
P14416,drug53475,1
P08173,drug43364,1
Q92847,drug4731,1
Q6YNI2,drug47679,0
Q9NQS5,drug63668,1
Q02284,drug14983,0
P30966,drug59349,0
Q9Y5Y4,drug9224,1
P43253,drug29730,0
Q9JKM5,drug6339,0
P32245,drug58110,1
P25100,drug30551,1
P21728,drug45205,1
O95665,drug41649,0
P28223,drug15665,1
Q99705,drug19678,1
Q01726,drug38914,1
P41146,drug6311,0
P11229,drug67203,1
P30939,drug51320,1
P21451,drug4428,0
Q99705,drug2873,1
O43613,drug71497,1
O43193,drug58021,1
Q9JL21,drug56815,0
Q9Z0W0,drug31523,0
P21728,drug15472,1
Q96RJ0,drug1687,1
P21730,drug58759,1
P30968,drug67620,1
P29274,drug39495,1
Q9NQS5,drug1603,0
P49019,drug2450,0
P0C0L6,drug71731,0
P31388,drug17444,0
Q16602,drug21594,1
P59536,drug54270,0
Q01717,drug64178,0
Q14330,drug45574,0
P21462,drug57772,1
P43088,drug28607,0
Q91ZY2,drug57483,0
P56718,drug3406,0
Q9HBX9,drug19412,1
P28222,drug45183,1
P21730,drug31258,1
P25100,drug69392,1
Q7TMA4,drug25703,0
P28221,drug59526,0
P28223,drug49969,1
Q13255,drug30349,1
P30875,drug37634,0
P34981,drug23139,0
P20789,drug57507,0
P08908,drug28620,0
Q01726,drug24219,1
P30542,drug25056,1
P41231,drug48431,1
P47900,drug54302,0
P30559,drug18626,1
O54798,drug18113,0
P30554,drug57284,0
Q8TDS4,drug52108,0
P30872,drug64672,0
P41145,drug38725,1
Q9NQS5,drug60001,1
P10608,drug33892,0
O35881,drug32311,0
Q9R1K6,drug40485,0
P13945,drug22154,1
P25962,drug59435,0
Q9R261,drug21119,0
P19328,drug22498,0
P32245,drug71718,1
O43613,drug48855,1
Q8TCW9,drug27498,0
P23944,drug7118,0
P29275,drug58850,0
Q62053,drug65241,0
Q9UKP6,drug64605,1
P21453,drug2257,1
P51679,drug47058,0
P30729,drug25613,0
P30518,drug12438,1
P43117,drug51355,0
Q9NSD7,drug59942,1
P51582,drug42853,1
P13945,drug18697,1
P56726,drug36240,0
P29274,drug44227,0
P97926,drug42784,0
O43613,drug24167,1
P07550,drug70387,1
P19327,drug14753,0
Q61616,drug64493,0
P35348,drug31948,0
P08908,drug18545,0
P28222,drug71404,1
P30968,drug42849,0
P32245,drug46710,1
Q9Y5Y4,drug46288,1
P48546,drug33277,0
Q923Y9,drug39598,0
Q2AC31,drug50428,0
P34972,drug64144,1
O43614,drug56121,1
P41143,drug45406,1
P35372,drug21379,1
P34998,drug14523,0
P21730,drug66894,1
P21462,drug66758,1
Q8TDU6,drug35792,0
P34972,drug30186,1
P43253,drug43369,0
P34972,drug60047,1
Q9HBX9,drug29001,1
Q99500,drug71996,1
P41145,drug69695,1
P46663,drug43184,1
P34972,drug44510,1
P30969,drug57419,0
P30550,drug27025,1
Q92847,drug45315,1
O15552,drug70089,0
Q99500,drug13694,1
O60755,drug8422,1
O43614,drug45669,1
Q9Y5N1,drug21258,0
P35367,drug52790,1
Q9HBX9,drug55039,1
P47871,drug57639,1
Q6IYF8,drug70551,0
Q9Y2T6,drug67725,1
Q7Z601,drug17940,0
P14842,drug56218,0
P32247,drug43330,0
P35462,drug47741,1
P22888,drug15531,0
P23944,drug11716,0
Q924T9,drug52106,0
P51681,drug17637,1
Q9HBX9,drug59889,1
P41143,drug35806,1
P29274,drug9746,1
P51677,drug23894,0
P43119,drug59436,1
P33535,drug51512,0
P30938,drug5417,0
Q9ULV1,drug41047,0
P30542,drug26396,1
Q99500,drug70286,1
P07550,drug8414,1
O35811,drug17768,0
Q15077,drug61126,1
Q9Y2T5,drug6812,1
P32246,drug68747,0
P35372,drug60887,1
P07550,drug42626,1
Q9Y5N1,drug18023,1
O08556,drug54758,0
Q9UKP6,drug20534,1
Q8TDU9,drug60248,0
Q9NSD7,drug28037,0
P70263,drug41315,0
Q8TDU6,drug6406,1
P49019,drug65582,0
P25021,drug46868,0
O15552,drug64520,1
P28335,drug17823,1
P11229,drug45837,1
P41594,drug68285,1
P35364,drug39787,0
Q9H244,drug6913,1
P41180,drug60294,0
P34972,drug28522,1
O75084,drug4121,0
Q9HBX9,drug18506,1
P41145,drug67694,1
Q14833,drug59893,0
P35400,drug44066,0
P41143,drug21379,1
P55085,drug31502,0
Q15722,drug10772,1
P29275,drug67134,1
O95136,drug47716,0
P21453,drug64542,1
Q13324,drug61489,0
Q15077,drug27552,0
P13945,drug43338,0
P41595,drug4289,1
O60883,drug70638,0
Q13258,drug37485,1
P30551,drug36051,0
Q5NUL3,drug18829,1
P32247,drug27025,1
P16473,drug31248,0
P08912,drug52673,1
Q9BXC0,drug61026,1
Q62053,drug42715,0
P51686,drug25665,1
P21453,drug68841,1
Q96RI0,drug9148,1
Q61616,drug43412,0
P30518,drug52116,0
Q8VIH9,drug69507,0
P35372,drug68579,1
Q02643,drug17378,0
Q9JHG3,drug32073,0
P28222,drug68120,0
P47746,drug70359,0
P30543,drug2379,0
P30968,drug4964,1
P08912,drug47665,1
P34972,drug42904,1
Q9Y5N1,drug40362,1
Q9Y271,drug32570,0
P47871,drug30942,0
P32249,drug29431,1
Q13255,drug7513,0
P70658,drug37611,0
P30542,drug17153,1
P32249,drug36875,0
O88854,drug2112,0
Q9H244,drug30321,1
P41145,drug24580,1
P43220,drug11546,1
Q9ESG6,drug18037,0
P46095,drug7385,1
P49682,drug3741,1
O43194,drug46979,0
Q16581,drug197,0
P32249,drug41564,0
O43614,drug57487,1
P24530,drug69866,0
P23811,drug69843,0
P08172,drug5350,1
P16177,drug38537,0
Q9UKP6,drug18977,0
O35659,drug6654,0
P59537,drug46897,0
P41145,drug57237,1
P29275,drug11113,1
P41146,drug66237,1
P20309,drug381,1
P32245,drug3361,1
Q62053,drug54854,0
P41145,drug72118,1
Q63447,drug43512,0
P48303,drug53604,0
P08588,drug21332,1
P08588,drug13669,1
P52592,drug46689,0
P49019,drug67429,0
Q99788,drug35957,1
P46093,drug9542,0
P51582,drug15964,1
P70596,drug33071,1
P32245,drug2128,1
P11229,drug64824,1
Q9R1K6,drug4179,0
O00398,drug22476,0
P32245,drug27633,1
O43614,drug29227,1
P70579,drug14824,0
P41968,drug15218,1
P30542,drug13780,1
Q9JKM5,drug44711,0
Q8TDV5,drug360,0
Q9HBX9,drug51899,1
P41968,drug64486,1
Q9HBX9,drug66165,1
Q6XKD3,drug55186,0
O43613,drug24546,1
Q9H244,drug54057,0
Q7Z601,drug1955,1
Q9QYN8,drug71649,0
Q8VCK6,drug55972,0
P32244,drug49219,0
Q14831,drug46793,0
Q9BPV8,drug49648,1
Q61041,drug55982,0
P29274,drug47048,1
Q8BZP8,drug63999,0
P32302,drug16444,1
P25090,drug61883,1
P28221,drug39810,1
Q96LB2,drug48724,0
P32745,drug3359,0
P49146,drug6264,1
P34978,drug2687,0
P41595,drug22933,1
O43614,drug4320,1
O14842,drug41053,1
P08908,drug8055,0
P35368,drug2171,0
Q9Y5Y4,drug10816,1
Q9H255,drug15439,0
O95977,drug37840,0
Q9NSD7,drug33452,1
Q9HBX9,drug34343,1
P61073,drug38995,0
Q8TDV5,drug23469,0
Q9Y5Y4,drug48974,1
P43220,drug49678,1
P21453,drug22444,1
P28223,drug14645,1
P30936,drug16896,0
P35349,drug52949,0
P35348,drug24147,0
O00574,drug71843,0
Q60612,drug17700,0
P41146,drug71824,1
P41594,drug70065,1
O00574,drug66562,0
P97583,drug56414,0
P35372,drug61066,1
Q9Y5N1,drug5048,1
P13945,drug70827,1
P23811,drug20458,0
P28335,drug61074,1
P23944,drug71825,0
Q8VIH9,drug53996,0
P49238,drug58316,0
P19328,drug6338,0
Q15077,drug51668,0
P35349,drug64508,0
Q9UBY5,drug11212,0
Q8TDV5,drug60739,1
Q8TDS4,drug10915,1
Q60612,drug4264,0
P41143,drug13512,1
P41594,drug12196,1
P43657,drug68765,0
P34972,drug23773,1
