Target UniProt ID,Ligand ID,Label
P50406,drug17104,0
O43613,drug55662,1
Q6YNI2,drug39259,0
P97583,drug10048,0
P41597,drug49227,1
Q61618,drug50697,0
O95136,drug5082,0
P35364,drug36240,0
Q92633,drug38657,1
P30969,drug11663,0
Q9UKP6,drug3794,1
Q62928,drug52419,0
P47871,drug50353,1
P32247,drug51237,1
Q96P65,drug7680,0
O14842,drug9377,1
P18825,drug30529,1
Q7TQN8,drug5780,0
P28335,drug29614,1
P20309,drug36326,0
P07550,drug39946,1
P31421,drug67573,0
Q01776,drug13022,0
Q9H244,drug70089,1
P08913,drug49069,0
Q8TDV5,drug57305,1
P34972,drug33576,1
Q9R0Q2,drug53068,0
P11229,drug58853,1
Q14833,drug35382,1
P30557,drug54113,0
P32245,drug19682,1
P14416,drug40931,1
P30729,drug48335,0
P70555,drug13563,0
P47898,drug32014,0
Q13304,drug19648,0
Q15761,drug1938,1
O43614,drug35272,1
P61073,drug41731,1
P21451,drug2524,0
P30559,drug21322,0
P59536,drug27505,0
Q924T9,drug60336,0
Q01726,drug20226,1
Q92847,drug43709,1
P30936,drug54689,0
P41594,drug61213,1
P21462,drug15454,0
P28566,drug68861,0
P32745,drug32340,1
P47871,drug21754,0
P43117,drug54996,0
P13945,drug60788,1
P35348,drug3914,0
P35348,drug45488,1
P25023,drug45381,0
P34972,drug2058,1
P34998,drug63222,1
Q8TDS5,drug49305,0
P47937,drug13609,0
O08530,drug71814,0
P28335,drug72481,1
P11229,drug2739,1
Q15761,drug27049,1
Q92847,drug24085,1
P41145,drug10022,1
O43194,drug2111,0
P08588,drug62208,1
Q9QZN9,drug68487,0
Q01726,drug14474,1
P30729,drug71289,0
Q99500,drug6413,1
P29275,drug62021,1
P08485,drug22842,0
Q9Z0U4,drug31819,0
Q969F8,drug18712,0
P70596,drug50535,0
P34972,drug48861,1
P41594,drug44209,1
Q02284,drug52282,0
P41595,drug71064,1
P41595,drug70109,1
Q6IYF8,drug15613,0
P51681,drug39870,0
Q9HBX9,drug21758,1
Q13304,drug46208,0
P48546,drug4844,0
Q8TDV5,drug24968,1
P49651,drug9286,0
P32302,drug1764,1
Q04573,drug51632,0
P49685,drug45416,0
P18825,drug11387,0
Q62053,drug69329,0
P35368,drug24827,0
P21453,drug1789,1
O60755,drug4127,1
P59543,drug58804,0
Q9NSD7,drug33297,1
Q01726,drug55415,1
Q63384,drug57224,0
Q9UBY5,drug65356,1
P37288,drug57816,1
P41594,drug65823,1
Q8TDS4,drug45884,1
Q9NYW3,drug41495,0
P11229,drug60234,1
P16473,drug46138,0
P29275,drug58612,1
Q9UBY5,drug38805,0
P18090,drug50078,0
Q969F8,drug43379,0
Q9UKP6,drug46638,1
P41594,drug56883,1
Q9Y5N1,drug2511,1
Q01726,drug18536,1
P41143,drug12465,1
P41587,drug40551,0
P30518,drug42218,1
O43193,drug71501,1
O43614,drug57928,1
Q8TDV5,drug60441,1
P48145,drug59117,1
Q9Y2T5,drug35938,1
P41968,drug10793,1
P25089,drug18964,0
Q9UBY5,drug42228,1
P34972,drug54782,1
Q99705,drug18092,1
Q01776,drug39753,0
P47936,drug28754,0
P11229,drug61022,0
P24053,drug67136,0
Q99705,drug2826,0
P59536,drug15742,0
P70555,drug38135,0
P70263,drug48291,1
Q96RI0,drug9336,1
P32247,drug41334,1
O14514,drug36169,0
Q61125,drug15111,0
P41145,drug38279,1
P49682,drug23051,1
P48039,drug67578,1
Q80Z39,drug65453,0
P49238,drug21227,0
P48145,drug36636,0
Q86Y34,drug38534,0
P55085,drug3670,1
P51679,drug31024,1
P43253,drug8168,0
Q7Z601,drug30361,1
P35462,drug72311,1
Q96P65,drug45227,0
O15354,drug18578,0
Q13258,drug5677,0
P59535,drug47909,0
P32246,drug38525,1
P21555,drug17985,0
P48146,drug39358,0
Q14332,drug12121,0
P28335,drug47693,1
O95665,drug49813,0
P30937,drug25169,0
P25961,drug44772,0
P43219,drug51177,0
Q64326,drug23004,0
Q9GZN0,drug35177,1
P32245,drug50502,1
Q923Y7,drug50178,0
P08909,drug19371,0
Q9QZN9,drug34687,0
P20309,drug13019,1
P19020,drug32174,0
Q9HC97,drug63703,1
Q9ULV1,drug39273,0
Q8TDV5,drug48755,0
P41143,drug51606,1
Q92847,drug48631,1
P21554,drug14668,0
O60755,drug22110,1
P49683,drug29172,1
Q96RJ0,drug17170,0
Q969F8,drug34109,1
P46095,drug2854,1
P30940,drug67209,0
P47872,drug28453,0
P21554,drug21072,0
P08912,drug9983,1
P30542,drug40711,1
O43614,drug72117,1
P47752,drug66566,0
P28336,drug52292,0
P08911,drug38585,0
P21730,drug5928,0
O08858,drug13879,0
Q9HBX9,drug13814,1
P70263,drug70284,0
P25089,drug38356,0
Q64326,drug49277,0
P07550,drug54157,1
Q92847,drug22298,1
P46663,drug32179,0
P41594,drug61092,1
Q9HBX9,drug15740,1
P35348,drug27441,1
P70597,drug4236,0
P41595,drug71521,1
P08911,drug5047,0
Q923Y8,drug38784,0
Q99500,drug71291,1
P23944,drug46987,0
P35367,drug11914,1
P08172,drug40575,0
P25021,drug42396,0
P34972,drug25055,1
Q9HC97,drug42207,0
P29274,drug25854,1
P29274,drug52837,1
Q9NYW1,drug46612,0
Q80Z39,drug65351,0
P30559,drug39751,1
Q14416,drug13109,1
P51681,drug25911,1
Q99705,drug13219,1
P28564,drug55194,0
P29275,drug2200,1
Q01726,drug10844,1
Q9HBX9,drug11061,1
Q96P68,drug45654,0
P41143,drug42189,1
P34981,drug66922,0
P20272,drug25862,0
P21451,drug10259,0
P34972,drug45707,1
Q63447,drug22005,0
O88626,drug60061,0
P35408,drug31048,1
O00398,drug43843,0
P21453,drug7618,1
Q9ULV1,drug39052,0
P51681,drug71410,1
P13945,drug20164,1
Q9NYW0,drug43359,1
P46663,drug65889,1
P20309,drug36501,1
Q9NQS5,drug22470,1
P30542,drug20304,1
Q9JL21,drug38663,0
Q6XKD3,drug60302,0
P31421,drug64341,0
P28334,drug21903,0
P21453,drug39764,1
P41594,drug33976,1
P28335,drug16501,1
Q9Y2T6,drug62151,1
P51677,drug16854,1
P35346,drug62223,0
Q9NS75,drug69701,1
Q13304,drug71877,1
Q91ZB8,drug70795,0
P30556,drug72477,1
P30968,drug28751,1
P28336,drug38224,0
P41180,drug52956,1
P11229,drug55590,1
P46092,drug50775,0
Q9HBX9,drug3118,1
P35408,drug43330,1
P48303,drug37237,0
P43220,drug15978,1
P25929,drug67685,0
Q96RJ0,drug49133,1
Q03431,drug12528,1
P32245,drug1618,1
P49019,drug47869,1
Q13639,drug24750,1
P41595,drug61367,1
P32246,drug39041,0
P35372,drug58212,1
Q9NYW0,drug16117,0
P43119,drug13671,0
P34972,drug34902,1
Q96RI0,drug46261,1
Q14833,drug29880,1
Q9BXA5,drug70128,1
P34975,drug40979,0
P29274,drug52974,1
P49682,drug65174,1
P08172,drug43352,1
P25101,drug8173,1
P32301,drug13181,0
P30731,drug54119,0
P08485,drug29423,0
P30559,drug37190,0
P21453,drug13290,1
Q9H461,drug65899,0
Q14416,drug57844,1
Q96RJ0,drug5913,1
P41597,drug3091,0
P47937,drug38852,0
P50052,drug63465,1
P16473,drug18311,0
P29371,drug34383,1
P29276,drug7864,0
P21761,drug1046,0
Q9HBX9,drug61948,1
Q99705,drug65753,1
Q8TDV5,drug34170,1
Q15391,drug24800,0
P13945,drug18395,1
P37288,drug41316,1
P41143,drug37068,1
P41594,drug53830,1
P51680,drug51368,0
Q4KLH9,drug46163,0
Q9H3N8,drug67502,0
Q96P65,drug62132,0
P29276,drug52229,1
Q14833,drug56021,1
P41145,drug34842,1
O43613,drug32168,1
Q9EP66,drug5821,0
Q8TDV5,drug37893,1
P48039,drug42159,0
P59537,drug47511,0
O54798,drug69371,0
P25100,drug60984,0
P49146,drug25771,1
O43614,drug63052,1
Q6W5P4,drug23212,0
O43613,drug34794,1
P61073,drug51423,1
P08912,drug23342,0
P11229,drug16130,1
Q8TDV5,drug29774,1
P32247,drug30798,0
P12657,drug55411,0
P34998,drug3360,0
P28334,drug28190,0
Q9Y5N1,drug44052,1
P35353,drug13,0
Q61041,drug27512,0
P28335,drug72521,0
Q9R0Q2,drug8885,0
Q9ULV1,drug63920,0
P50406,drug38297,1
P04201,drug28915,0
P41143,drug36354,0
P49146,drug16490,1
O00574,drug12080,0
Q8TDV5,drug45830,1
P35375,drug23685,0
P21453,drug11115,1
P46089,drug4774,0
Q8TDU9,drug32292,0
P13945,drug42805,1
P41180,drug34183,1
P97583,drug550,0
P30989,drug64542,0
Q9JL06,drug19284,0
O60883,drug13799,0
P25929,drug24016,0
P35400,drug22190,0
Q9Z0L1,drug279,0
Q3U6B2,drug31523,0
P41594,drug21867,1
Q99788,drug58145,0
P11229,drug25791,1
Q8TDU6,drug57877,1
O08726,drug70278,0
Q60614,drug34748,0
Q9R0Q2,drug62634,0
P30557,drug66796,0
P25024,drug53760,0
P32215,drug4586,0
O15552,drug50594,0
Q96P65,drug29054,1
Q9Y5N1,drug27700,1
Q61041,drug35479,0
Q9NS75,drug41426,1
P30940,drug67157,0
Q92633,drug42959,1
P34995,drug51335,0
P35462,drug19818,1
P41594,drug33858,1
O35659,drug46333,0
Q9HBX9,drug42881,1
P30559,drug26919,1
O14842,drug31047,0
P30411,drug41680,0
P23385,drug67903,0
Q99788,drug25405,0
Q14832,drug69002,1
Q8C131,drug6292,0
P35349,drug14499,0
P30994,drug64984,0
P49682,drug40999,1
Q969F8,drug58653,0
Q92847,drug52592,1
Q8TDU6,drug33493,1
P30557,drug26144,0
O08790,drug36447,0
P14416,drug27979,1
Q60613,drug52527,0
P30559,drug24845,0
P43252,drug56642,0
Q14416,drug38956,1
P59540,drug24880,0
Q924U1,drug53857,0
Q924U1,drug2709,0
P21918,drug36006,0
P50406,drug46527,1
P13945,drug23275,1
Q8TDV5,drug52998,1
P30556,drug20781,1
P28335,drug18911,1
P19328,drug29646,0
P41594,drug9941,0
P41594,drug66841,1
O00222,drug15523,0
P33032,drug51702,1
Q02284,drug70085,0
Q9Y271,drug3873,1
P32239,drug52082,1
P10608,drug30113,0
Q9GZN0,drug53248,1
P34975,drug65153,0
Q9HBX9,drug31,1
Q8C131,drug14294,0
P32245,drug28333,1
P25089,drug24809,0
P30989,drug483,0
Q9HBX9,drug5028,1
Q15077,drug49361,0
Q92847,drug21357,1
P41587,drug59566,0
Q9H244,drug66202,1
P34969,drug15910,0
P29274,drug65604,1
P30989,drug46480,0
O75388,drug26204,0
Q14833,drug33537,1
O43193,drug68423,1
Q15077,drug40252,1
P28335,drug61278,1
P07550,drug46110,1
P29274,drug51168,0
P35348,drug53391,0
P21729,drug40122,0
Q96RJ0,drug36351,1
P30875,drug28634,0
P35372,drug24127,1
Q8TDU9,drug39496,0
Q9HBX9,drug30985,1
Q99705,drug20384,0
P47872,drug24391,0
Q9BXC1,drug22697,0
P18825,drug54401,1
P59539,drug44814,0
P41143,drug17760,1
Q92847,drug53979,1
P41594,drug67690,1
P47211,drug69389,0
P41143,drug12012,0
P30556,drug21482,0
Q6DWJ6,drug69303,1
P26684,drug41589,0
P32247,drug41460,0
P51677,drug48087,1
Q9Y5N1,drug44094,1
Q7TMA4,drug64000,0
P51681,drug7228,1
P19020,drug21591,0
P21452,drug59611,1
Q13255,drug47269,0
Q9Y5Y4,drug48486,1
Q14330,drug40987,1
Q9UKP6,drug28050,0
O43613,drug57273,1
P08482,drug26764,0
O15303,drug4867,0
P30994,drug24467,1
Q9UPC5,drug67219,0
P25024,drug11319,0
P08913,drug4308,1
Q6YNI2,drug55884,0
P25106,drug59412,0
P0DMS8,drug3317,0
Q8TDS7,drug46934,0
P48039,drug28113,0
P14416,drug60011,1
Q8TDV5,drug29342,1
P48546,drug3246,0
P29274,drug55697,1
Q9NYV8,drug50469,0
P35372,drug33332,1
P43219,drug33355,0
P35367,drug68249,0
P47752,drug26387,0
Q9Y5Y4,drug67856,1
Q14416,drug26086,1
P41968,drug44462,0
P50406,drug28377,1
P32245,drug52440,1
P51681,drug49315,1
O75388,drug12709,0
Q13258,drug27653,1
Q9HBX9,drug14187,1
P41594,drug43015,1
P35408,drug47475,1
P21453,drug69135,1
Q7TQN8,drug64311,0
P11229,drug55018,1
Q15761,drug58717,0
Q9QYN8,drug21503,0
P30542,drug30636,1
P10608,drug24769,0
Q92633,drug46913,0
O43614,drug39329,1
P28223,drug54359,1
P47936,drug57163,0
P22888,drug55131,0
P35368,drug1987,1
P30874,drug55148,1
P56718,drug1832,0
Q9H228,drug18419,0
Q64326,drug56530,0
F8VQN3,drug52688,0
P14416,drug15074,1
Q16602,drug51241,1
P32247,drug47939,1
P51681,drug50257,1
P49146,drug18852,1
O75899,drug19733,0
O35659,drug32508,0
O43613,drug56413,1
Q96RJ0,drug38907,1
Q7TQN8,drug60615,0
Q9H1C0,drug42812,0
Q16602,drug45633,1
O14843,drug57118,1
Q9NS75,drug41912,1
O14842,drug21752,1
P32745,drug20305,0
Q9HBX9,drug29600,1
P25089,drug18168,0
P30968,drug12971,1
P28334,drug44914,0
Q9HB89,drug11236,1
P43220,drug65214,1
P34972,drug20598,0
Q8TDU6,drug66217,1
Q9NQS5,drug8426,1
Q7RTR8,drug65449,0
Q04573,drug49121,0
P32245,drug66577,1
P47871,drug47721,1
Q8TDU9,drug35260,0
P61793,drug3699,0
P28221,drug66433,0
P08588,drug32581,1
P10980,drug66500,1
P21453,drug63105,1
P41597,drug68685,1
P21731,drug23161,1
P30542,drug1807,0
P32245,drug62489,1
P13945,drug70827,1
P33533,drug3479,0
Q99500,drug53887,1
Q923Y7,drug53551,0
P30968,drug48876,0
Q15391,drug1133,1
P41145,drug50346,1
Q5QD15,drug40727,0
P11229,drug34045,1
Q9Y5Y4,drug25873,1
Q9H255,drug9056,0
Q9R0Q2,drug28052,0
Q9Y5N1,drug30593,1
P16610,drug8371,0
Q6DWJ6,drug62629,0
Q9JL21,drug20132,0
P30875,drug56838,0
P55085,drug48325,0
Q9HBX9,drug65060,1
O88855,drug30899,0
P30551,drug67491,0
P25116,drug1501,1
O08556,drug3969,0
P70658,drug56427,0
P56719,drug48182,0
Q7Z601,drug3935,1
Q9Y5N1,drug51380,1
P35414,drug40907,0
P58406,drug42264,0
P25116,drug1413,1
P43114,drug61406,1
P51680,drug55272,0
Q8TDU6,drug58095,1
P30411,drug25306,1
P30939,drug22830,1
P43114,drug68441,0
P32245,drug55443,1
P07550,drug14022,1
P41180,drug69530,1
P32238,drug27499,0
Q96RI0,drug46322,0
Q15722,drug50668,0
P43252,drug25150,0
P41145,drug63696,1
P24053,drug50669,0
P16177,drug70200,0
P34969,drug36404,1
P32241,drug69902,0
P47900,drug53130,0
P30729,drug71857,0
P70597,drug33926,0
Q969F8,drug3785,1
Q9HBX9,drug63529,1
Q6DWJ6,drug54205,1
P0DMS8,drug68738,1
Q96RI0,drug72326,1
P30556,drug16479,0
Q60612,drug64371,0
Q14831,drug33048,1
O95136,drug44993,1
P14842,drug28296,1
P35372,drug57447,1
P30968,drug48824,1
Q60614,drug66327,0
P52500,drug42898,0
P48146,drug70330,0
P34972,drug38672,1
P30874,drug35087,1
Q5QD15,drug10996,0
Q96RI0,drug56949,1
P41231,drug40252,1
P41594,drug52203,0
O15354,drug10781,0
Q8TDU6,drug30744,1
Q9GZQ6,drug65873,1
O43614,drug37266,1
P30559,drug20487,1
P47871,drug60861,1
P30542,drug38092,1
Q96RI0,drug4676,1
P13945,drug11946,1
Q15722,drug30943,0
P29275,drug65326,1
P13945,drug16088,0
O00222,drug36760,0
Q9R261,drug29346,0
Q8TDU6,drug34530,1
P35408,drug39969,1
P30872,drug9252,0
P28335,drug21678,0
Q9R1K6,drug45560,0
Q9Y5N1,drug2959,1
P34972,drug71754,1
P43115,drug31894,0
O95977,drug63351,1
P97288,drug66685,0
P58307,drug38606,0
P47901,drug52825,1
P43116,drug69041,0
O15303,drug47492,1
P25101,drug58342,0
P50406,drug7386,1
P29371,drug41539,1
P21731,drug50675,0
P59540,drug29981,0
P41587,drug58113,1
P32249,drug9614,1
Q99788,drug33411,0
P25090,drug28254,1
P32745,drug57537,0
Q923Y8,drug5149,0
P13945,drug37027,1
Q6IYF9,drug16354,0
P35370,drug6805,0
Q99835,drug49203,1
P41594,drug25749,1
P56481,drug30445,0
Q6R6I6,drug17123,0
P32246,drug41126,1
P28566,drug32801,1
Q9HBX9,drug62285,1
Q9HBX9,drug24566,1
O43614,drug8037,1
Q64326,drug59290,0
P21451,drug56826,0
P34972,drug10230,1
Q13639,drug25291,0
P35346,drug63157,1
P18089,drug63835,1
Q99500,drug41811,0
P32299,drug69075,0
P30542,drug62559,1
P28335,drug40804,1
Q99P50,drug29602,0
P18901,drug28303,0
P11229,drug13387,0
P37288,drug27301,0
P41180,drug11801,1
P41968,drug64486,1
Q99835,drug23484,1
O54798,drug55626,0
P41145,drug51949,0
P51686,drug60312,0
Q8TDS4,drug25153,1
Q96RI0,drug5282,1
Q9BY21,drug29715,0
P14416,drug4550,1
P48039,drug5793,1
Q9HBX9,drug23771,1
Q8TDV5,drug14921,1
O43614,drug5122,1
Q9HBX9,drug64751,1
P30083,drug23261,0
O15552,drug46103,1
P21728,drug40427,0
P29274,drug55168,1
P41594,drug21434,1
P35372,drug70256,1
P21462,drug25876,1
P30518,drug64519,0
Q6DWJ6,drug18425,0
P51679,drug64116,1
Q7TN41,drug36077,0
Q9NQS5,drug26146,1
P70658,drug12116,0
P30994,drug24788,0
P50406,drug6849,1
Q9R261,drug1866,0
Q01726,drug67605,1
P21453,drug14736,1
Q9EQ31,drug49960,0
P28222,drug23329,1
O43614,drug65161,1
P51810,drug52566,0
Q9Y5N1,drug18880,1
P0DMS8,drug23865,0
P30988,drug70084,0
Q8K4Z6,drug62654,0
P21453,drug41510,1
O14842,drug63899,1
Q61041,drug70750,0
Q9Y271,drug22130,0
O95136,drug19859,0
O35881,drug56354,0
Q9NYV8,drug22161,0
P35368,drug39580,0
P31387,drug11441,0
P47871,drug48184,1
Q8TDU6,drug38893,1
Q8TDU9,drug39316,0
Q9NYW1,drug18592,0
Q96P68,drug44322,1
P47871,drug26111,0
Q9BXC0,drug38329,1
Q96LB2,drug65055,0
Q9NS75,drug50421,1
P33534,drug51709,1
P43220,drug60200,1
P35372,drug28854,1
P08483,drug48889,0
O43614,drug66284,0
P23385,drug620,1
Q9HBX9,drug58364,1
P20309,drug52864,1
Q96RI0,drug54576,0
Q8BZP8,drug1675,0
P25962,drug11627,0
P43116,drug59175,1
Q9Y5Y4,drug37866,0
Q9HBX9,drug45396,1
P41145,drug20024,0
Q8BLG2,drug63464,0
P51679,drug37267,0
P13945,drug4361,1
P31387,drug43191,0
P35372,drug367,1
Q9QYN8,drug64190,0
P41145,drug47520,1
Q9Y5Y4,drug45061,1
P46095,drug61915,0
Q9Y5N1,drug42596,0
P21453,drug54466,1
P49146,drug54078,1
Q9NYV9,drug52857,0
P32238,drug23134,1
Q60614,drug16408,0
Q8TDU6,drug60608,1
P35000,drug62606,0
P56481,drug47758,0
P41594,drug19289,1
P35372,drug54884,1
P41586,drug69636,0
Q92847,drug7507,1
P48145,drug906,0
Q9JHG3,drug35497,0
P41968,drug3783,1
P30937,drug3549,0
Q01726,drug11009,0
Q9Y5N1,drug30895,1
P25101,drug31620,0
P52592,drug23012,0
Q8WXD0,drug69052,0
O43613,drug28038,1
P35408,drug14634,1
P41146,drug28108,1
P34972,drug50808,1
P21453,drug39944,1
Q9NQS5,drug57198,1
P34998,drug48955,0
P33534,drug38325,0
P21731,drug49908,1
Q9BXC0,drug1232,0
Q96RJ0,drug33446,1
P14416,drug45258,1
Q01726,drug5154,1
Q9ERC0,drug724,0
O08530,drug35772,0
O95665,drug23040,0
Q9NYV8,drug28826,0
P30518,drug64532,1
P35372,drug67473,1
Q3U6B2,drug29606,0
Q9NYV7,drug11458,1
Q9Y5N1,drug62426,1
Q9HBX9,drug24202,1
P30989,drug49800,0
Q9GZN0,drug68798,1
P70658,drug34769,0
P31423,drug45000,1
P41145,drug11080,1
P30994,drug28296,1
P41587,drug37086,0
P21453,drug67444,1
Q8TDS4,drug66603,1
Q13324,drug48262,0
O08565,drug31590,0
P61168,drug17528,0
Q9HBX9,drug62558,1
P48442,drug61165,0
P34972,drug71903,1
P35408,drug7210,1
Q8TDS4,drug37385,0
P30543,drug49624,0
Q9R261,drug64448,0
P31422,drug39493,0
Q8TDU6,drug56969,1
P56718,drug36557,0
P41595,drug16880,1
P28564,drug27559,0
P41594,drug5990,1
Q9NYW4,drug51972,0
P14416,drug22314,1
P49682,drug60354,1
O43613,drug51939,1
P32246,drug27068,0
O08565,drug23907,0
Q15391,drug18133,0
Q14833,drug31379,1
P47937,drug45456,0
P18825,drug18226,0
O00222,drug36084,0
P46663,drug22450,0
P34978,drug2869,0
P07550,drug66286,1
O43603,drug56474,0
Q9H244,drug50941,0
P25101,drug32421,1
Q9Z0W0,drug17036,0
P46092,drug72091,0
P37288,drug16721,0
Q15761,drug37401,0
P29275,drug64146,0
Q9JKM5,drug21645,0
P33535,drug19242,0
Q8VIH9,drug34025,0
Q8BLG2,drug19105,0
P41594,drug11505,1
Q92633,drug19165,1
P47866,drug52161,0
P28223,drug38828,1
P56481,drug14192,0
Q8TCW9,drug5784,1
P25962,drug70942,0
P41143,drug6889,1
P50406,drug40573,1
P28566,drug44834,0
P14416,drug49014,1
P30988,drug54773,1
P46092,drug35941,0
P34972,drug9836,1
P43115,drug2948,0
P29275,drug51008,1
Q96RJ0,drug62223,1
Q14416,drug28085,1
P14416,drug31551,1
P41595,drug42893,1
P30542,drug25714,1
Q9NYV9,drug41869,0
P50391,drug64871,1
Q9Y5Y4,drug26376,1
P32300,drug46654,0
P04201,drug13582,0
P35000,drug20413,0
Q96RJ0,drug20926,0
P56479,drug71386,0
Q9HBX9,drug49554,1
Q96RJ0,drug23815,1
Q9NPC1,drug9984,0
P25090,drug66457,1
P35372,drug59358,1
Q9HBX9,drug64902,1
O43193,drug56537,0
O43614,drug36817,1
P41595,drug34111,1
Q9ESG6,drug65943,0
P52500,drug36880,0
P30874,drug46123,1
O08530,drug3997,0
Q86Y34,drug62549,0
P49682,drug4807,1
Q9QYN8,drug55688,0
P28566,drug16488,0
Q13324,drug56706,1
Q9Y5N1,drug1694,1
P35346,drug18052,0
P41145,drug14953,1
Q61618,drug65569,0
Q9ERC0,drug46335,0
Q99500,drug54473,1
P46092,drug10398,0
Q9HBX9,drug55796,1
P35372,drug67927,1
P56718,drug64749,0
P28223,drug40295,1
P48039,drug60449,0
Q6IYF8,drug1959,0
P35377,drug40002,0
P28334,drug42951,0
P07550,drug70452,1
P43119,drug24814,0
P41594,drug29062,0
Q9HBX9,drug5668,1
P32300,drug2328,0
Q9NYW1,drug31013,0
P08483,drug23040,0
P30969,drug55961,1
P41145,drug22214,1
P61073,drug47075,1
Q62758,drug30145,0
P08909,drug24663,0
P56719,drug24541,0
O14842,drug56269,1
O54798,drug66346,0
P34972,drug42629,1
P24530,drug50879,0
P14416,drug62555,1
P59544,drug17041,0
P25929,drug68569,1
P30987,drug4330,0
P31391,drug31410,0
P34972,drug71392,1
P32238,drug35157,0
Q9HBX9,drug17097,1
P43252,drug59774,0
P11229,drug61245,1
P29274,drug64636,1
P49682,drug16800,1
P41594,drug39973,1
P32305,drug59481,0
P35414,drug11707,1
P21917,drug33735,0
Q9HBX9,drug55858,1
Q80Z39,drug40420,0
Q9UNW8,drug67989,0
Q9HBX9,drug35940,1
P28223,drug69767,0
P21555,drug53982,0
P07550,drug68891,1
P56479,drug4971,0
O43613,drug29256,1
P10608,drug16190,0
P21453,drug38724,1
Q9HBX9,drug68698,1
Q13258,drug53420,1
P41145,drug65970,1
P35368,drug5909,1
Q9Y2T6,drug49313,1
P30875,drug55500,0
Q14833,drug18520,1
P43116,drug34791,1
P42866,drug42498,0
Q924U1,drug9259,0
P21453,drug13291,1
P50406,drug39158,0
Q9JKM5,drug66828,0
P20309,drug6329,1
P19020,drug66273,0
P25116,drug50049,1
P97926,drug43577,0
P21761,drug7898,0
O43613,drug30672,1
Q9HB89,drug45547,1
P30083,drug44527,0
Q9HBX9,drug8027,1
P41595,drug30569,0
P25106,drug47105,1
Q63371,drug58197,0
Q969F8,drug45755,1
P97639,drug22435,0
P41143,drug25019,1
P43220,drug6463,1
Q13304,drug62467,0
P37288,drug201,1
P35348,drug40349,1
P08912,drug61992,0
P59542,drug58230,0
P21730,drug13170,1
P41595,drug54885,1
P28646,drug32652,0
O15552,drug27059,1
O43613,drug56919,1
P30994,drug17849,0
P32245,drug59261,1
Q9GZQ4,drug222,1
P47871,drug21674,1
P30680,drug57036,0
P47900,drug35378,1
P49238,drug31699,0
P28335,drug41538,1
P48039,drug6829,1
P30542,drug45777,1
P37288,drug536,1
P25105,drug6436,1
P41594,drug9385,1
P43119,drug35873,1
P43220,drug54107,1
Q7TN41,drug1497,0
P51677,drug35043,1
P30518,drug42669,0
P46092,drug2431,0
O35811,drug20800,0
P51679,drug23500,1
P34972,drug32938,1
P0DMS8,drug47536,1
P59540,drug11090,0
P21453,drug28745,1
P30968,drug54172,1
P41594,drug22774,1
Q9HBW0,drug27541,0
P08913,drug52392,1
O43613,drug70560,1
P32247,drug49729,0
Q9HBX9,drug2791,1
P08172,drug57528,1
P0DMS8,drug36668,1
P41180,drug34838,1
O43193,drug65803,1
P22888,drug5351,1
Q01726,drug12610,0
P35348,drug3465,1
P34998,drug71078,0
P25090,drug12617,1
P08173,drug60529,1
O88626,drug58768,0
Q9BXC1,drug22826,1
O43603,drug12327,0
Q9GZN0,drug42867,1
Q9Z0U9,drug11887,0
Q14416,drug66467,1
Q99500,drug36260,1
Q9GZQ4,drug59474,1
P30557,drug32244,0
Q96RJ0,drug59353,1
P35368,drug41534,1
P24530,drug41529,1
P25962,drug7358,1
P49146,drug39160,1
Q96RJ0,drug20349,1
P50406,drug44293,1
Q9NQS5,drug10612,1
P49682,drug67376,1
P35414,drug38189,1
P70310,drug45183,0
P51677,drug21796,1
P28221,drug33326,1
Q92847,drug52324,1
Q14832,drug17969,1
P14416,drug36466,1
Q8CIQ6,drug42167,0
P08588,drug41289,1
P51681,drug2684,1
Q8CIQ6,drug50177,0
Q13258,drug3504,1
Q9Y2T5,drug41058,0
Q9R1K6,drug9710,0
P08173,drug20585,1
O88855,drug6932,0
Q9Y5N1,drug1804,1
O43614,drug31817,1
P49286,drug8656,1
P61793,drug5916,0
Q9HBX9,drug64948,1
Q9Y5Y4,drug43362,1
P56719,drug23329,0
P48039,drug43220,0
P59536,drug5415,0
P08172,drug34000,1
P43117,drug31724,0
Q99705,drug9020,1
P14416,drug22578,1
O15552,drug48869,0
P41145,drug56673,1
Q7Z601,drug47246,0
Q8TDU6,drug68052,0
P49146,drug45946,1
P43219,drug1151,0
P35372,drug8211,1
P25103,drug70734,1
Q9Y5N1,drug50178,1
P21731,drug59812,1
Q9HBX9,drug28885,1
O60353,drug44916,0
Q924U1,drug36241,0
P35348,drug863,1
P32299,drug38861,0
Q99705,drug29777,1
P26684,drug2977,0
Q76EI6,drug32509,0
P13945,drug5315,1
O88855,drug63267,0
Q02284,drug34802,0
Q2AC31,drug54675,0
P21728,drug12749,1
P28564,drug69128,0
P35348,drug52665,1
P08172,drug55873,1
P41968,drug20303,0
O43614,drug18633,1
P34969,drug66036,0
P34972,drug70231,1
P49683,drug4057,0
Q3U6B2,drug51015,0
P30542,drug55962,1
P70263,drug23248,0
P43220,drug42955,1
P25929,drug13900,0
Q9GZN0,drug1270,1
P50406,drug48824,0
P25024,drug63670,1
P61168,drug42275,0
P34972,drug21961,1
P49682,drug15297,1
P35349,drug20051,0
P48442,drug63191,0
P28335,drug1931,1
P08908,drug35845,1
